Origin,Destination,Via_Hub,Fare_Udeung,Remarks
진도,양양,광주,51200,강원권 지명-허브 매핑
양양,진도,광주,51200,강원권 지명-허브 매핑
진도,홍천,광주,51200,강원권 지명-허브 매핑
홍천,진도,광주,51200,강원권 지명-허브 매핑
진도,횡성,광주,51200,강원권 지명-허브 매핑
횡성,진도,광주,51200,강원권 지명-허브 매핑
진도,영월,광주,51200,강원권 지명-허브 매핑
영월,진도,광주,51200,강원권 지명-허브 매핑
진도,평창,광주,51200,강원권 지명-허브 매핑
평창,진도,광주,51200,강원권 지명-허브 매핑
진도,정선,광주,51200,강원권 지명-허브 매핑
정선,진도,광주,51200,강원권 지명-허브 매핑
진도,철원,광주,51200,강원권 지명-허브 매핑
철원,진도,광주,51200,강원권 지명-허브 매핑
진도,화천,광주,51200,강원권 지명-허브 매핑
화천,진도,광주,51200,강원권 지명-허브 매핑
진도,양구,광주,51200,강원권 지명-허브 매핑
양구,진도,광주,51200,강원권 지명-허브 매핑
진도,인제,광주,51200,강원권 지명-허브 매핑
인제,진도,광주,51200,강원권 지명-허브 매핑
진도,고성,광주,51200,강원권 지명-허브 매핑
고성,진도,광주,51200,강원권 지명-허브 매핑
진도,동해,광주,51200,강원권 지명-허브 매핑
동해,진도,광주,51200,강원권 지명-허브 매핑
진도,태백,광주,51200,강원권 지명-허브 매핑
태백,진도,광주,51200,강원권 지명-허브 매핑
진도,삼척,광주,51200,강원권 지명-허브 매핑
삼척,진도,광주,51200,강원권 지명-허브 매핑
진도,청주,광주,43400,충북권 지명-허브 매핑
청주,진도,광주,43400,충북권 지명-허브 매핑
진도,충주,광주,43400,충북권 지명-허브 매핑
충주,진도,광주,43400,충북권 지명-허브 매핑
진도,제천,광주,43400,충북권 지명-허브 매핑
제천,진도,광주,43400,충북권 지명-허브 매핑
진도,보은,광주,43400,충북권 지명-허브 매핑
보은,진도,광주,43400,충북권 지명-허브 매핑
진도,옥천,광주,43400,충북권 지명-허브 매핑
옥천,진도,광주,43400,충북권 지명-허브 매핑
진도,영동,광주,43400,충북권 지명-허브 매핑
영동,진도,광주,43400,충북권 지명-허브 매핑
진도,진천,광주,43400,충북권 지명-허브 매핑
진천,진도,광주,43400,충북권 지명-허브 매핑
진도,괴산,광주,43400,충북권 지명-허브 매핑
괴산,진도,광주,43400,충북권 지명-허브 매핑
진도,증평,광주,43400,충북권 지명-허브 매핑
증평,진도,광주,43400,충북권 지명-허브 매핑
진도,음성,광주,43400,충북권 지명-허브 매핑
음성,진도,광주,43400,충북권 지명-허브 매핑
진도,단양,광주,43400,충북권 지명-허브 매핑
단양,진도,광주,43400,충북권 지명-허브 매핑
진도,천안,광주,43400,충남권 지명-허브 매핑
천안,진도,광주,43400,충남권 지명-허브 매핑
진도,공주,광주,43400,충남권 지명-허브 매핑
공주,진도,광주,43400,충남권 지명-허브 매핑
진도,보령,광주,43400,충남권 지명-허브 매핑
보령,진도,광주,43400,충남권 지명-허브 매핑
진도,아산,광주,43400,충남권 지명-허브 매핑
아산,진도,광주,43400,충남권 지명-허브 매핑
진도,서산,광주,43400,충남권 지명-허브 매핑
서산,진도,광주,43400,충남권 지명-허브 매핑
진도,논산,광주,43400,충남권 지명-허브 매핑
논산,진도,광주,43400,충남권 지명-허브 매핑
진도,계룡,광주,43400,충남권 지명-허브 매핑
계룡,진도,광주,43400,충남권 지명-허브 매핑
진도,당진,광주,43400,충남권 지명-허브 매핑
당진,진도,광주,43400,충남권 지명-허브 매핑
진도,금산,광주,43400,충남권 지명-허브 매핑
금산,진도,광주,43400,충남권 지명-허브 매핑
진도,부여,광주,43400,충남권 지명-허브 매핑
부여,진도,광주,43400,충남권 지명-허브 매핑
진도,서천,광주,43400,충남권 지명-허브 매핑
서천,진도,광주,43400,충남권 지명-허브 매핑
진도,청양,광주,43400,충남권 지명-허브 매핑
청양,진도,광주,43400,충남권 지명-허브 매핑
진도,홍성,광주,43400,충남권 지명-허브 매핑
홍성,진도,광주,43400,충남권 지명-허브 매핑
진도,예산,광주,43400,충남권 지명-허브 매핑
예산,진도,광주,43400,충남권 지명-허브 매핑
진도,태안,광주,43400,충남권 지명-허브 매핑
태안,진도,광주,43400,충남권 지명-허브 매핑
진도,전주,광주,30000,전북권 지명-허브 매핑
전주,진도,광주,30000,전북권 지명-허브 매핑
진도,군산,광주,30000,전북권 지명-허브 매핑
군산,진도,광주,30000,전북권 지명-허브 매핑
진도,익산,광주,30000,전북권 지명-허브 매핑
익산,진도,광주,30000,전북권 지명-허브 매핑
진도,정읍,광주,30000,전북권 지명-허브 매핑
정읍,진도,광주,30000,전북권 지명-허브 매핑
진도,남원,광주,30000,전북권 지명-허브 매핑
남원,진도,광주,30000,전북권 지명-허브 매핑
진도,김제,광주,30000,전북권 지명-허브 매핑
김제,진도,광주,30000,전북권 지명-허브 매핑
진도,완주,광주,30000,전북권 지명-허브 매핑
완주,진도,광주,30000,전북권 지명-허브 매핑
진도,진안,광주,30000,전북권 지명-허브 매핑
진안,진도,광주,30000,전북권 지명-허브 매핑
진도,무주,광주,30000,전북권 지명-허브 매핑
무주,진도,광주,30000,전북권 지명-허브 매핑
진도,장수,광주,30000,전북권 지명-허브 매핑
장수,진도,광주,30000,전북권 지명-허브 매핑
진도,임실,광주,30000,전북권 지명-허브 매핑
임실,진도,광주,30000,전북권 지명-허브 매핑
진도,순창,광주,30000,전북권 지명-허브 매핑
순창,진도,광주,30000,전북권 지명-허브 매핑
진도,고창,광주,30000,전북권 지명-허브 매핑
고창,진도,광주,30000,전북권 지명-허브 매핑
진도,부안,광주,30000,전북권 지명-허브 매핑
부안,진도,광주,30000,전북권 지명-허브 매핑
진도,포항,광주,44200,경북권 지명-허브 매핑
포항,진도,광주,44200,경북권 지명-허브 매핑
진도,경주,광주,44200,경북권 지명-허브 매핑
경주,진도,광주,44200,경북권 지명-허브 매핑
진도,김천,광주,44200,경북권 지명-허브 매핑
김천,진도,광주,44200,경북권 지명-허브 매핑
진도,안동,광주,44200,경북권 지명-허브 매핑
안동,진도,광주,44200,경북권 지명-허브 매핑
진도,구미,광주,44200,경북권 지명-허브 매핑
구미,진도,광주,44200,경북권 지명-허브 매핑
진도,영주,광주,44200,경북권 지명-허브 매핑
영주,진도,광주,44200,경북권 지명-허브 매핑
진도,영천,광주,44200,경북권 지명-허브 매핑
영천,진도,광주,44200,경북권 지명-허브 매핑
진도,상주,광주,44200,경북권 지명-허브 매핑
상주,진도,광주,44200,경북권 지명-허브 매핑
진도,문경,광주,44200,경북권 지명-허브 매핑
문경,진도,광주,44200,경북권 지명-허브 매핑
진도,경산,광주,44200,경북권 지명-허브 매핑
경산,진도,광주,44200,경북권 지명-허브 매핑
진도,의성,광주,44200,경북권 지명-허브 매핑
의성,진도,광주,44200,경북권 지명-허브 매핑
진도,청송,광주,44200,경북권 지명-허브 매핑
청송,진도,광주,44200,경북권 지명-허브 매핑
진도,영양,광주,44200,경북권 지명-허브 매핑
영양,진도,광주,44200,경북권 지명-허브 매핑
진도,영덕,광주,44200,경북권 지명-허브 매핑
영덕,진도,광주,44200,경북권 지명-허브 매핑
진도,청도,광주,44200,경북권 지명-허브 매핑
청도,진도,광주,44200,경북권 지명-허브 매핑
진도,고령,광주,44200,경북권 지명-허브 매핑
고령,진도,광주,44200,경북권 지명-허브 매핑
진도,성주,광주,44200,경북권 지명-허브 매핑
성주,진도,광주,44200,경북권 지명-허브 매핑
진도,칠곡,광주,44200,경북권 지명-허브 매핑
칠곡,진도,광주,44200,경북권 지명-허브 매핑
진도,예천,광주,44200,경북권 지명-허브 매핑
예천,진도,광주,44200,경북권 지명-허브 매핑
진도,봉화,광주,44200,경북권 지명-허브 매핑
봉화,진도,광주,44200,경북권 지명-허브 매핑
진도,울진,광주,44200,경북권 지명-허브 매핑
울진,진도,광주,44200,경북권 지명-허브 매핑
진도,울릉,광주,44200,경북권 지명-허브 매핑
울릉,진도,광주,44200,경북권 지명-허브 매핑
진도,창원,광주,46000,경남권 지명-허브 매핑
창원,진도,광주,46000,경남권 지명-허브 매핑
진도,진주,광주,46000,경남권 지명-허브 매핑
진주,진도,광주,46000,경남권 지명-허브 매핑
진도,통영,광주,46000,경남권 지명-허브 매핑
통영,진도,광주,46000,경남권 지명-허브 매핑
진도,사천,광주,46000,경남권 지명-허브 매핑
사천,진도,광주,46000,경남권 지명-허브 매핑
진도,김해,광주,46000,경남권 지명-허브 매핑
김해,진도,광주,46000,경남권 지명-허브 매핑
진도,밀양,광주,46000,경남권 지명-허브 매핑
밀양,진도,광주,46000,경남권 지명-허브 매핑
진도,거제,광주,46000,경남권 지명-허브 매핑
거제,진도,광주,46000,경남권 지명-허브 매핑
진도,양산,광주,46000,경남권 지명-허브 매핑
양산,진도,광주,46000,경남권 지명-허브 매핑
진도,의령,광주,46000,경남권 지명-허브 매핑
의령,진도,광주,46000,경남권 지명-허브 매핑
진도,함안,광주,46000,경남권 지명-허브 매핑
함안,진도,광주,46000,경남권 지명-허브 매핑
진도,창녕,광주,46000,경남권 지명-허브 매핑
창녕,진도,광주,46000,경남권 지명-허브 매핑
진도,남해,광주,46000,경남권 지명-허브 매핑
남해,진도,광주,46000,경남권 지명-허브 매핑
진도,하동,광주,46000,경남권 지명-허브 매핑
하동,진도,광주,46000,경남권 지명-허브 매핑
진도,산청,광주,46000,경남권 지명-허브 매핑
산청,진도,광주,46000,경남권 지명-허브 매핑
진도,함양,광주,46000,경남권 지명-허브 매핑
함양,진도,광주,46000,경남권 지명-허브 매핑
진도,거창,광주,46000,경남권 지명-허브 매핑
거창,진도,광주,46000,경남권 지명-허브 매핑
진도,합천,광주,46000,경남권 지명-허브 매핑
합천,진도,광주,46000,경남권 지명-허브 매핑
진도,제주시,광주,51200,제주권 지명-허브 매핑
제주시,진도,광주,51200,제주권 지명-허브 매핑
진도,서귀포시,광주,51200,제주권 지명-허브 매핑
서귀포시,진도,광주,51200,제주권 지명-허브 매핑
신안,서울동부,광주,41300,서울권 지명-허브 매핑
서울동부,신안,광주,41300,서울권 지명-허브 매핑
신안,서울서부,광주,41300,서울권 지명-허브 매핑
서울서부,신안,광주,41300,서울권 지명-허브 매핑
신안,서울남부,광주,41300,서울권 지명-허브 매핑
서울남부,신안,광주,41300,서울권 지명-허브 매핑
신안,서울북부,광주,41300,서울권 지명-허브 매핑
서울북부,신안,광주,41300,서울권 지명-허브 매핑
신안,서울중부,광주,41300,서울권 지명-허브 매핑
서울중부,신안,광주,41300,서울권 지명-허브 매핑
신안,서울강남서초,광주,41300,서울권 지명-허브 매핑
서울강남서초,신안,광주,41300,서울권 지명-허브 매핑
신안,서울강동송파,광주,41300,서울권 지명-허브 매핑
서울강동송파,신안,광주,41300,서울권 지명-허브 매핑
신안,서울강서양천,광주,41300,서울권 지명-허브 매핑
서울강서양천,신안,광주,41300,서울권 지명-허브 매핑
신안,서울동작관악,광주,41300,서울권 지명-허브 매핑
서울동작관악,신안,광주,41300,서울권 지명-허브 매핑
신안,서울성동광진,광주,41300,서울권 지명-허브 매핑
서울성동광진,신안,광주,41300,서울권 지명-허브 매핑
신안,서울성북강북,광주,41300,서울권 지명-허브 매핑
서울성북강북,신안,광주,41300,서울권 지명-허브 매핑
신안,부산중구,광주,36100,부산권 지명-허브 매핑
부산중구,신안,광주,36100,부산권 지명-허브 매핑
신안,부산동구,광주,36100,부산권 지명-허브 매핑
부산동구,신안,광주,36100,부산권 지명-허브 매핑
신안,부산영도구,광주,36100,부산권 지명-허브 매핑
부산영도구,신안,광주,36100,부산권 지명-허브 매핑
신안,부산남구,광주,36100,부산권 지명-허브 매핑
부산남구,신안,광주,36100,부산권 지명-허브 매핑
신안,부산해운대,광주,36100,부산권 지명-허브 매핑
부산해운대,신안,광주,36100,부산권 지명-허브 매핑
신안,부산사하구,광주,36100,부산권 지명-허브 매핑
부산사하구,신안,광주,36100,부산권 지명-허브 매핑
신안,부산사상,광주,36100,부산권 지명-허브 매핑
부산사상,신안,광주,36100,부산권 지명-허브 매핑
신안,부산기장,광주,36100,부산권 지명-허브 매핑
부산기장,신안,광주,36100,부산권 지명-허브 매핑
신안,대구동구,광주,34300,대구권 지명-허브 매핑
대구동구,신안,광주,34300,대구권 지명-허브 매핑
신안,대구서구,광주,34300,대구권 지명-허브 매핑
대구서구,신안,광주,34300,대구권 지명-허브 매핑
신안,대구남구,광주,34300,대구권 지명-허브 매핑
대구남구,신안,광주,34300,대구권 지명-허브 매핑
신안,대구달성,광주,34300,대구권 지명-허브 매핑
대구달성,신안,광주,34300,대구권 지명-허브 매핑
신안,인천북구,광주,41000,인천권 지명-허브 매핑
인천북구,신안,광주,41000,인천권 지명-허브 매핑
신안,인천서구,광주,41000,인천권 지명-허브 매핑
인천서구,신안,광주,41000,인천권 지명-허브 매핑
신안,인천남구,광주,41000,인천권 지명-허브 매핑
인천남구,신안,광주,41000,인천권 지명-허브 매핑
신안,인천동구,광주,41000,인천권 지명-허브 매핑
인천동구,신안,광주,41000,인천권 지명-허브 매핑
신안,인천강화,광주,41000,인천권 지명-허브 매핑
인천강화,신안,광주,41000,인천권 지명-허브 매핑
신안,광주동구,광주동부,10000,광주 광주동부교육지원청 관할
광주동구,신안,광주동부,10000,광주 광주동부교육지원청 관할
신안,광주남구,광주동부,10000,광주 광주동부교육지원청 관할
광주남구,신안,광주동부,10000,광주 광주동부교육지원청 관할
신안,광주서구,광주서부,10000,광주 광주서부교육지원청 관할
광주서구,신안,광주서부,10000,광주 광주서부교육지원청 관할
신안,광주북구,광주서부,10000,광주 광주서부교육지원청 관할
광주북구,신안,광주서부,10000,광주 광주서부교육지원청 관할
신안,광주광산구,광주서부,10000,광주 광주서부교육지원청 관할
광주광산구,신안,광주서부,10000,광주 광주서부교육지원청 관할
신안,대전동구,광주,33500,대전권 지명-허브 매핑
대전동구,신안,광주,33500,대전권 지명-허브 매핑
신안,대전서구,광주,33500,대전권 지명-허브 매핑
대전서구,신안,광주,33500,대전권 지명-허브 매핑
신안,울산강남,광주,38000,울산권 지명-허브 매핑
울산강남,신안,광주,38000,울산권 지명-허브 매핑
신안,울산강북,광주,38000,울산권 지명-허브 매핑
울산강북,신안,광주,38000,울산권 지명-허브 매핑
신안,수원,광주,41300,경기권 지명-허브 매핑
수원,신안,광주,41300,경기권 지명-허브 매핑
신안,성남,광주,41300,경기권 지명-허브 매핑
성남,신안,광주,41300,경기권 지명-허브 매핑
신안,의정부,광주,41300,경기권 지명-허브 매핑
의정부,신안,광주,41300,경기권 지명-허브 매핑
신안,안양,광주,41300,경기권 지명-허브 매핑
안양,신안,광주,41300,경기권 지명-허브 매핑
신안,과천,광주,41300,경기권 지명-허브 매핑
과천,신안,광주,41300,경기권 지명-허브 매핑
신안,부천,광주,41300,경기권 지명-허브 매핑
부천,신안,광주,41300,경기권 지명-허브 매핑
신안,광명,광주,41300,경기권 지명-허브 매핑
광명,신안,광주,41300,경기권 지명-허브 매핑
신안,평택,광주,41300,경기권 지명-허브 매핑
평택,신안,광주,41300,경기권 지명-허브 매핑
신안,동두천,광주,41300,경기권 지명-허브 매핑
동두천,신안,광주,41300,경기권 지명-허브 매핑
신안,양주,광주,41300,경기권 지명-허브 매핑
양주,신안,광주,41300,경기권 지명-허브 매핑
신안,안산,광주,41300,경기권 지명-허브 매핑
안산,신안,광주,41300,경기권 지명-허브 매핑
신안,고양,광주,41300,경기권 지명-허브 매핑
고양,신안,광주,41300,경기권 지명-허브 매핑
신안,의왕,광주,41300,경기권 지명-허브 매핑
의왕,신안,광주,41300,경기권 지명-허브 매핑
신안,구리,광주,41300,경기권 지명-허브 매핑
구리,신안,광주,41300,경기권 지명-허브 매핑
신안,남양주,광주,41300,경기권 지명-허브 매핑
남양주,신안,광주,41300,경기권 지명-허브 매핑
신안,오산,광주,41300,경기권 지명-허브 매핑
오산,신안,광주,41300,경기권 지명-허브 매핑
신안,화성,광주,41300,경기권 지명-허브 매핑
화성,신안,광주,41300,경기권 지명-허브 매핑
신안,시흥,광주,41300,경기권 지명-허브 매핑
시흥,신안,광주,41300,경기권 지명-허브 매핑
신안,군포,광주,41300,경기권 지명-허브 매핑
군포,신안,광주,41300,경기권 지명-허브 매핑
신안,하남,광주,41300,경기권 지명-허브 매핑
하남,신안,광주,41300,경기권 지명-허브 매핑
신안,광주,광주,41300,경기권 지명-허브 매핑
광주,신안,광주,41300,경기권 지명-허브 매핑
신안,파주,광주,41300,경기권 지명-허브 매핑
파주,신안,광주,41300,경기권 지명-허브 매핑
신안,여주,광주,41300,경기권 지명-허브 매핑
여주,신안,광주,41300,경기권 지명-허브 매핑
신안,이천,광주,41300,경기권 지명-허브 매핑
이천,신안,광주,41300,경기권 지명-허브 매핑
신안,용인,광주,41300,경기권 지명-허브 매핑
용인,신안,광주,41300,경기권 지명-허브 매핑
신안,안성,광주,41300,경기권 지명-허브 매핑
안성,신안,광주,41300,경기권 지명-허브 매핑
신안,김포,광주,41300,경기권 지명-허브 매핑
김포,신안,광주,41300,경기권 지명-허브 매핑
신안,포천,광주,41300,경기권 지명-허브 매핑
포천,신안,광주,41300,경기권 지명-허브 매핑
신안,가평,광주,41300,경기권 지명-허브 매핑
가평,신안,광주,41300,경기권 지명-허브 매핑
신안,양평,광주,41300,경기권 지명-허브 매핑
양평,신안,광주,41300,경기권 지명-허브 매핑
신안,연천,광주,41300,경기권 지명-허브 매핑
연천,신안,광주,41300,경기권 지명-허브 매핑
신안,춘천,광주,41300,강원권 지명-허브 매핑
춘천,신안,광주,41300,강원권 지명-허브 매핑
신안,원주,광주,41300,강원권 지명-허브 매핑
원주,신안,광주,41300,강원권 지명-허브 매핑
신안,강릉,광주,41300,강원권 지명-허브 매핑
강릉,신안,광주,41300,강원권 지명-허브 매핑
신안,속초,광주,41300,강원권 지명-허브 매핑
속초,신안,광주,41300,강원권 지명-허브 매핑
신안,양양,광주,41300,강원권 지명-허브 매핑
양양,신안,광주,41300,강원권 지명-허브 매핑
신안,홍천,광주,41300,강원권 지명-허브 매핑
홍천,신안,광주,41300,강원권 지명-허브 매핑
신안,횡성,광주,41300,강원권 지명-허브 매핑
횡성,신안,광주,41300,강원권 지명-허브 매핑
신안,영월,광주,41300,강원권 지명-허브 매핑
영월,신안,광주,41300,강원권 지명-허브 매핑
신안,평창,광주,41300,강원권 지명-허브 매핑
평창,신안,광주,41300,강원권 지명-허브 매핑
신안,정선,광주,41300,강원권 지명-허브 매핑
정선,신안,광주,41300,강원권 지명-허브 매핑
신안,철원,광주,41300,강원권 지명-허브 매핑
철원,신안,광주,41300,강원권 지명-허브 매핑
신안,화천,광주,41300,강원권 지명-허브 매핑
화천,신안,광주,41300,강원권 지명-허브 매핑
신안,양구,광주,41300,강원권 지명-허브 매핑
양구,신안,광주,41300,강원권 지명-허브 매핑
신안,인제,광주,41300,강원권 지명-허브 매핑
인제,신안,광주,41300,강원권 지명-허브 매핑
신안,고성,광주,41300,강원권 지명-허브 매핑
고성,신안,광주,41300,강원권 지명-허브 매핑
신안,동해,광주,41300,강원권 지명-허브 매핑
동해,신안,광주,41300,강원권 지명-허브 매핑
신안,태백,광주,41300,강원권 지명-허브 매핑
태백,신안,광주,41300,강원권 지명-허브 매핑
신안,삼척,광주,41300,강원권 지명-허브 매핑
삼척,신안,광주,41300,강원권 지명-허브 매핑
신안,청주,광주,33500,충북권 지명-허브 매핑
청주,신안,광주,33500,충북권 지명-허브 매핑
신안,충주,광주,33500,충북권 지명-허브 매핑
충주,신안,광주,33500,충북권 지명-허브 매핑
신안,제천,광주,33500,충북권 지명-허브 매핑
제천,신안,광주,33500,충북권 지명-허브 매핑
신안,보은,광주,33500,충북권 지명-허브 매핑
보은,신안,광주,33500,충북권 지명-허브 매핑
신안,옥천,광주,33500,충북권 지명-허브 매핑
옥천,신안,광주,33500,충북권 지명-허브 매핑
신안,영동,광주,33500,충북권 지명-허브 매핑
영동,신안,광주,33500,충북권 지명-허브 매핑
신안,진천,광주,33500,충북권 지명-허브 매핑
진천,신안,광주,33500,충북권 지명-허브 매핑
신안,괴산,광주,33500,충북권 지명-허브 매핑
괴산,신안,광주,33500,충북권 지명-허브 매핑
신안,증평,광주,33500,충북권 지명-허브 매핑
증평,신안,광주,33500,충북권 지명-허브 매핑
신안,음성,광주,33500,충북권 지명-허브 매핑
음성,신안,광주,33500,충북권 지명-허브 매핑
신안,단양,광주,33500,충북권 지명-허브 매핑
단양,신안,광주,33500,충북권 지명-허브 매핑
신안,천안,광주,33500,충남권 지명-허브 매핑
천안,신안,광주,33500,충남권 지명-허브 매핑
신안,공주,광주,33500,충남권 지명-허브 매핑
공주,신안,광주,33500,충남권 지명-허브 매핑
신안,보령,광주,33500,충남권 지명-허브 매핑
보령,신안,광주,33500,충남권 지명-허브 매핑
신안,아산,광주,33500,충남권 지명-허브 매핑
아산,신안,광주,33500,충남권 지명-허브 매핑
신안,서산,광주,33500,충남권 지명-허브 매핑
서산,신안,광주,33500,충남권 지명-허브 매핑
신안,논산,광주,33500,충남권 지명-허브 매핑
논산,신안,광주,33500,충남권 지명-허브 매핑
신안,계룡,광주,33500,충남권 지명-허브 매핑
계룡,신안,광주,33500,충남권 지명-허브 매핑
신안,당진,광주,33500,충남권 지명-허브 매핑
당진,신안,광주,33500,충남권 지명-허브 매핑
신안,금산,광주,33500,충남권 지명-허브 매핑
금산,신안,광주,33500,충남권 지명-허브 매핑
신안,부여,광주,33500,충남권 지명-허브 매핑
부여,신안,광주,33500,충남권 지명-허브 매핑
신안,서천,광주,33500,충남권 지명-허브 매핑
서천,신안,광주,33500,충남권 지명-허브 매핑
신안,청양,광주,33500,충남권 지명-허브 매핑
청양,신안,광주,33500,충남권 지명-허브 매핑
신안,홍성,광주,33500,충남권 지명-허브 매핑
홍성,신안,광주,33500,충남권 지명-허브 매핑
신안,예산,광주,33500,충남권 지명-허브 매핑
예산,신안,광주,33500,충남권 지명-허브 매핑
신안,태안,광주,33500,충남권 지명-허브 매핑
태안,신안,광주,33500,충남권 지명-허브 매핑
신안,전주,광주,20100,전북권 지명-허브 매핑
전주,신안,광주,20100,전북권 지명-허브 매핑
신안,군산,광주,20100,전북권 지명-허브 매핑
군산,신안,광주,20100,전북권 지명-허브 매핑
신안,익산,광주,20100,전북권 지명-허브 매핑
익산,신안,광주,20100,전북권 지명-허브 매핑
신안,정읍,광주,20100,전북권 지명-허브 매핑
정읍,신안,광주,20100,전북권 지명-허브 매핑
신안,남원,광주,20100,전북권 지명-허브 매핑
남원,신안,광주,20100,전북권 지명-허브 매핑
신안,김제,광주,20100,전북권 지명-허브 매핑
김제,신안,광주,20100,전북권 지명-허브 매핑
신안,완주,광주,20100,전북권 지명-허브 매핑
완주,신안,광주,20100,전북권 지명-허브 매핑
신안,진안,광주,20100,전북권 지명-허브 매핑
진안,신안,광주,20100,전북권 지명-허브 매핑
신안,무주,광주,20100,전북권 지명-허브 매핑
무주,신안,광주,20100,전북권 지명-허브 매핑
신안,장수,광주,20100,전북권 지명-허브 매핑
장수,신안,광주,20100,전북권 지명-허브 매핑
신안,임실,광주,20100,전북권 지명-허브 매핑
임실,신안,광주,20100,전북권 지명-허브 매핑
신안,순창,광주,20100,전북권 지명-허브 매핑
순창,신안,광주,20100,전북권 지명-허브 매핑
신안,고창,광주,20100,전북권 지명-허브 매핑
고창,신안,광주,20100,전북권 지명-허브 매핑
신안,부안,광주,20100,전북권 지명-허브 매핑
부안,신안,광주,20100,전북권 지명-허브 매핑
신안,포항,광주,34300,경북권 지명-허브 매핑
포항,신안,광주,34300,경북권 지명-허브 매핑
신안,경주,광주,34300,경북권 지명-허브 매핑
경주,신안,광주,34300,경북권 지명-허브 매핑
신안,김천,광주,34300,경북권 지명-허브 매핑
김천,신안,광주,34300,경북권 지명-허브 매핑
신안,안동,광주,34300,경북권 지명-허브 매핑
안동,신안,광주,34300,경북권 지명-허브 매핑
신안,구미,광주,34300,경북권 지명-허브 매핑
구미,신안,광주,34300,경북권 지명-허브 매핑
신안,영주,광주,34300,경북권 지명-허브 매핑
영주,신안,광주,34300,경북권 지명-허브 매핑
신안,영천,광주,34300,경북권 지명-허브 매핑
영천,신안,광주,34300,경북권 지명-허브 매핑
신안,상주,광주,34300,경북권 지명-허브 매핑
상주,신안,광주,34300,경북권 지명-허브 매핑
신안,문경,광주,34300,경북권 지명-허브 매핑
문경,신안,광주,34300,경북권 지명-허브 매핑
신안,경산,광주,34300,경북권 지명-허브 매핑
경산,신안,광주,34300,경북권 지명-허브 매핑
신안,의성,광주,34300,경북권 지명-허브 매핑
의성,신안,광주,34300,경북권 지명-허브 매핑
신안,청송,광주,34300,경북권 지명-허브 매핑
청송,신안,광주,34300,경북권 지명-허브 매핑
신안,영양,광주,34300,경북권 지명-허브 매핑
영양,신안,광주,34300,경북권 지명-허브 매핑
신안,영덕,광주,34300,경북권 지명-허브 매핑
영덕,신안,광주,34300,경북권 지명-허브 매핑
신안,청도,광주,34300,경북권 지명-허브 매핑
청도,신안,광주,34300,경북권 지명-허브 매핑
신안,고령,광주,34300,경북권 지명-허브 매핑
고령,신안,광주,34300,경북권 지명-허브 매핑
신안,성주,광주,34300,경북권 지명-허브 매핑
성주,신안,광주,34300,경북권 지명-허브 매핑
신안,칠곡,광주,34300,경북권 지명-허브 매핑
칠곡,신안,광주,34300,경북권 지명-허브 매핑
신안,예천,광주,34300,경북권 지명-허브 매핑
예천,신안,광주,34300,경북권 지명-허브 매핑
신안,봉화,광주,34300,경북권 지명-허브 매핑
봉화,신안,광주,34300,경북권 지명-허브 매핑
신안,울진,광주,34300,경북권 지명-허브 매핑
울진,신안,광주,34300,경북권 지명-허브 매핑
신안,울릉,광주,34300,경북권 지명-허브 매핑
울릉,신안,광주,34300,경북권 지명-허브 매핑
신안,창원,광주,36100,경남권 지명-허브 매핑
창원,신안,광주,36100,경남권 지명-허브 매핑
신안,진주,광주,36100,경남권 지명-허브 매핑
진주,신안,광주,36100,경남권 지명-허브 매핑
신안,통영,광주,36100,경남권 지명-허브 매핑
통영,신안,광주,36100,경남권 지명-허브 매핑
신안,사천,광주,36100,경남권 지명-허브 매핑
사천,신안,광주,36100,경남권 지명-허브 매핑
신안,김해,광주,36100,경남권 지명-허브 매핑
김해,신안,광주,36100,경남권 지명-허브 매핑
신안,밀양,광주,36100,경남권 지명-허브 매핑
밀양,신안,광주,36100,경남권 지명-허브 매핑
신안,거제,광주,36100,경남권 지명-허브 매핑
거제,신안,광주,36100,경남권 지명-허브 매핑
신안,양산,광주,36100,경남권 지명-허브 매핑
양산,신안,광주,36100,경남권 지명-허브 매핑
신안,의령,광주,36100,경남권 지명-허브 매핑
의령,신안,광주,36100,경남권 지명-허브 매핑
신안,함안,광주,36100,경남권 지명-허브 매핑
함안,신안,광주,36100,경남권 지명-허브 매핑
신안,창녕,광주,36100,경남권 지명-허브 매핑
창녕,신안,광주,36100,경남권 지명-허브 매핑
신안,남해,광주,36100,경남권 지명-허브 매핑
남해,신안,광주,36100,경남권 지명-허브 매핑
신안,하동,광주,36100,경남권 지명-허브 매핑
하동,신안,광주,36100,경남권 지명-허브 매핑
신안,산청,광주,36100,경남권 지명-허브 매핑
산청,신안,광주,36100,경남권 지명-허브 매핑
신안,함양,광주,36100,경남권 지명-허브 매핑
함양,신안,광주,36100,경남권 지명-허브 매핑
신안,거창,광주,36100,경남권 지명-허브 매핑
거창,신안,광주,36100,경남권 지명-허브 매핑
신안,합천,광주,36100,경남권 지명-허브 매핑
합천,신안,광주,36100,경남권 지명-허브 매핑
신안,제주시,광주,41300,제주권 지명-허브 매핑
제주시,신안,광주,41300,제주권 지명-허브 매핑
신안,서귀포시,광주,41300,제주권 지명-허브 매핑
서귀포시,신안,광주,41300,제주권 지명-허브 매핑
남악,서울동부,광주,40600,서울권 지명-허브 매핑
